u,g,r,i,z,class
19.57548,18.41151,17.9158,17.565739999999998,17.38764,GALAXY
18.16017,16.863120000000002,16.2489,15.890839999999999,15.646870000000002,GALAXY
19.38944,18.26641,17.81533,17.496660000000002,17.28709,GALAXY
19.12189,16.99265,15.94474,15.441770000000002,15.03565,GALAXY
19.46078,18.5477,18.32235,17.993570000000002,17.96786,GALAXY
18.00816,16.02841,15.10079,14.64674,14.26406,GALAXY
18.60471,17.13704,16.34018,15.89088,15.556729999999998,GALAXY
18.7654,18.36841,18.04095,18.03237,17.533720000000002,QSO
19.27516,17.29434,16.35766,15.91785,15.5578,GALAXY
18.309820000000002,16.35727,15.44255,14.992479999999999,14.649420000000001,GALAXY
18.857860000000002,16.96216,16.00313,15.492339999999999,15.12086,GALAXY
19.048470000000002,17.880329999999997,17.454929999999997,17.20845,17.07595,GALAXY
18.330170000000003,16.81164,16.12506,15.70517,15.41138,GALAXY
19.28267,17.308429999999998,16.29634,15.732510000000001,15.33332,GALAXY
19.06693,17.823439999999998,17.391560000000002,17.120520000000003,16.921,GALAXY
19.40019,19.33619,19.08993,19.0464,19.12557,QSO
19.210279999999997,17.6147,16.821270000000002,16.3741,15.98271,GALAXY
17.96041,17.88257,17.85259,16.42543,16.1826,GALAXY
18.66345,18.5714,18.32394,18.27188,18.294529999999998,QSO
18.68736,17.558889999999998,17.108729999999998,16.85324,16.7249,GALAXY
18.95438,18.06563,17.53833,17.16141,17.01291,GALAXY
18.738120000000002,17.5491,17.114179999999998,16.8015,16.65791,GALAXY
17.02026,15.478470000000002,14.77377,14.3953,14.103129999999998,GALAXY
19.155089999999998,17.63156,16.76075,16.312479999999997,15.97599,GALAXY
19.322979999999998,17.94489,17.33679,16.96554,16.770770000000002,GALAXY
19.44894,18.00466,17.307000000000002,16.895789999999998,16.60654,GALAXY
17.45076,15.793660000000001,15.086279999999999,14.696229999999998,14.41566,GALAXY
19.00863,17.76997,16.88644,16.42033,16.12969,GALAXY
19.256429999999998,17.50981,16.42344,16.15419,15.64284,GALAXY
19.43366,18.21195,17.67139,17.28688,17.072770000000002,GALAXY
19.47759,17.952379999999998,17.28068,16.94696,16.70495,GALAXY
19.34583,17.50204,16.74006,16.32065,16.007170000000002,GALAXY
19.07404,17.83222,17.2287,16.90348,16.65825,GALAXY
19.108,19.18757,19.07341,18.74481,18.67091,QSO
19.493029999999997,17.91146,17.23086,16.859560000000002,16.58979,GALAXY
19.54545,18.240389999999998,17.60286,17.24865,17.01311,GALAXY
17.70695,16.31486,15.718,15.41039,15.243520000000002,GALAXY
19.55645,18.138279999999998,17.37432,16.92766,16.58615,GALAXY
19.53471,18.3725,17.8639,17.53707,17.40993,GALAXY
18.44806,18.31654,18.08025,18.103360000000002,18.24069,QSO
18.84253,17.30968,16.37481,15.90301,15.589220000000001,GALAXY
18.191570000000002,16.981479999999998,16.494989999999998,16.23216,16.04712,GALAXY
18.7,16.82385,15.925529999999998,15.50614,15.187729999999998,GALAXY
19.57562,18.38184,17.871029999999998,17.52111,17.339010000000002,GALAXY
19.54213,17.76708,16.9095,16.51526,16.19676,GALAXY
18.713260000000002,17.312839999999998,16.56096,16.150270000000003,15.857470000000001,GALAXY
18.04911,16.9458,16.61778,16.4018,16.365579999999998,GALAXY
18.93402,18.05324,17.6659,17.39525,17.29552,GALAXY
19.331529999999997,19.156679999999998,18.90699,18.72354,18.738,QSO
18.46839,17.06997,16.38895,16.04064,15.75645,GALAXY
18.77805,17.70242,17.30501,16.964879999999997,16.99018,GALAXY
18.59378,16.525170000000003,15.535839999999999,15.03885,14.65828,GALAXY
19.48847,18.20201,17.5888,17.2045,17.046020000000002,GALAXY
19.54123,19.39314,19.02704,18.94758,19.03415,QSO
19.017979999999998,18.849529999999998,18.49622,18.51299,18.68993,QSO
18.97413,17.8579,17.033,16.598370000000003,16.28651,GALAXY
18.213820000000002,17.32336,16.83654,16.31642,16.165,GALAXY
19.462,17.735039999999998,16.97399,16.60953,16.364279999999997,GALAXY
19.166520000000002,17.88353,17.18437,16.779,16.46874,GALAXY
19.402639999999998,18.28949,17.71376,17.32629,17.195079999999997,GALAXY
19.5345,17.98982,17.3062,16.88381,16.68504,GALAXY
18.87826,18.59361,18.18369,17.84968,17.73977,QSO
19.0927,18.31975,18.040029999999998,17.70416,17.68206,GALAXY
19.38999,17.56149,16.71335,16.27505,15.980039999999999,GALAXY
19.46463,17.47735,16.44096,15.940389999999999,15.56514,GALAXY
17.85582,16.67445,16.0904,15.79241,15.5782,GALAXY
18.119970000000002,16.63963,15.964479999999998,15.631110000000001,15.384889999999999,GALAXY
18.96349,17.97747,17.614910000000002,17.41335,17.20376,GALAXY
19.26195,17.92215,17.304170000000003,16.93843,16.67207,GALAXY
19.278470000000002,17.18359,16.244629999999997,15.78651,15.44196,GALAXY
19.25551,17.55588,16.80114,16.42762,16.18336,GALAXY
19.41398,17.290779999999998,16.337020000000003,15.87626,15.48284,GALAXY
18.63123,18.414170000000002,18.372510000000002,18.195439999999998,18.25337,QSO
18.68163,17.42857,16.88533,16.54328,16.33475,GALAXY
19.537329999999997,17.619139999999998,16.95461,16.52945,16.37089,GALAXY
19.588739999999998,19.447789999999998,19.16222,19.080479999999998,19.11386,QSO
19.2903,17.39374,16.46126,16.03175,15.71735,GALAXY
19.21321,17.50076,16.602510000000002,16.14719,15.79863,GALAXY
19.01083,17.847179999999998,17.31643,16.98413,16.855520000000002,GALAXY
18.93358,17.97025,17.56725,17.20475,17.0442,GALAXY
19.43212,18.218970000000002,17.737920000000003,17.39316,17.18368,GALAXY
18.985770000000002,18.144029999999997,17.931739999999998,17.81982,17.78275,GALAXY
17.09664,15.21925,14.350010000000001,13.9384,13.616660000000001,GALAXY
19.066110000000002,17.88466,17.3486,17.01792,16.785970000000002,GALAXY
18.33148,16.73714,15.945960000000001,15.546170000000002,15.221060000000001,GALAXY
19.5736,17.67695,16.705460000000002,16.24529,15.89143,GALAXY
19.42248,17.44184,16.34681,15.876629999999999,15.489579999999998,GALAXY
19.46252,18.43745,17.95536,17.71106,17.49383,GALAXY
18.9124,17.760379999999998,17.25239,16.95325,16.79244,GALAXY
17.89636,16.11328,15.19101,14.73174,14.38015,GALAXY
19.59816,18.397489999999998,17.58491,17.11064,16.83623,GALAXY
19.126720000000002,18.041,17.362920000000003,16.96115,16.806929999999998,GALAXY
19.55506,19.35653,19.46244,19.61688,19.74044,QSO
16.703229999999998,15.372520000000002,14.6934,14.30556,14.02648,GALAXY
19.00155,18.92136,18.749670000000002,18.438489999999998,18.38619,QSO
18.81069,16.82343,15.804720000000001,15.389529999999999,15.056289999999999,GALAXY
18.587970000000002,16.811770000000003,15.9671,15.558679999999999,15.27486,GALAXY
18.71275,17.56853,17.1021,16.84254,16.73862,GALAXY
19.53376,18.39787,17.93311,17.62804,17.42995,GALAXY
19.22574,17.30043,16.319129999999998,15.894029999999999,15.5543,GALAXY
19.47729,17.81782,17.032120000000003,16.61594,16.32675,GALAXY
18.027070000000002,16.73863,16.070520000000002,15.63999,15.38481,GALAXY
19.45395,17.539579999999997,16.516270000000002,15.9755,15.55949,GALAXY
18.32093,16.39997,15.502310000000001,15.066510000000001,14.73359,GALAXY
18.13901,17.30386,17.09862,16.98777,16.853460000000002,GALAXY
19.10285,17.83426,17.215429999999998,16.85015,16.6231,GALAXY
17.95704,17.18026,17.02395,16.85626,16.80415,GALAXY
19.490370000000002,17.353260000000002,16.1989,15.7286,15.320179999999999,GALAXY
18.09776,16.931420000000003,16.490679999999998,16.26505,16.37322,GALAXY
18.405379999999997,17.47268,16.80474,16.36704,16.12223,GALAXY
18.71815,16.8006,15.87295,15.430589999999999,15.086910000000001,GALAXY
19.03434,18.94775,18.79226,18.590729999999997,18.34658,QSO
19.12185,17.20936,16.30988,15.842189999999999,15.481639999999999,GALAXY
19.41989,17.92225,17.13092,16.74323,16.43215,GALAXY
18.86166,17.64416,17.16195,16.84832,16.785729999999997,GALAXY
17.68525,15.75779,14.87401,14.43425,14.087320000000002,GALAXY
19.30961,19.10724,19.043789999999998,19.09469,19.23527,QSO
17.71882,16.36026,15.76645,15.43435,15.19532,GALAXY
18.89719,18.64797,18.43127,18.37339,18.2312,QSO
17.9864,16.94454,16.44055,16.02427,15.81375,GALAXY
19.143520000000002,17.92826,17.14132,16.69272,16.388170000000002,GALAXY
18.80053,16.80709,15.81013,15.28016,14.848870000000002,GALAXY
18.07895,16.2625,15.412870000000002,14.97481,14.678289999999999,GALAXY
19.07113,17.94718,17.522579999999998,17.2772,17.28572,GALAXY
19.16525,17.979129999999998,17.59286,17.297420000000002,17.13176,GALAXY
18.384439999999998,18.075879999999998,17.831879999999998,17.55125,17.51858,QSO
19.52921,18.36285,17.85088,17.52905,17.35709,GALAXY
19.14524,17.261960000000002,16.41585,15.98944,15.64431,GALAXY
19.17748,17.77685,17.370720000000002,17.10259,16.96829,GALAXY
19.522170000000003,17.99568,17.230729999999998,16.831870000000002,16.553279999999997,GALAXY
19.49612,18.11456,17.60099,17.30198,17.11508,GALAXY
19.07623,17.03644,16.10886,15.67891,15.347629999999999,GALAXY
18.422929999999997,17.63569,17.256339999999998,16.84057,16.81728,GALAXY
18.47389,17.10998,16.4896,16.1428,15.8637,GALAXY
19.474520000000002,18.608439999999998,18.007179999999998,17.65595,17.508879999999998,GALAXY
19.00948,17.916629999999998,17.65544,17.4595,17.39871,GALAXY
18.26934,18.26491,17.9685,17.95784,18.03732,QSO
19.16947,18.9439,18.82413,18.56383,18.668860000000002,QSO
19.51022,18.41214,17.84529,17.47961,17.26707,GALAXY
19.180310000000002,18.082079999999998,17.65059,17.39442,17.1999,GALAXY
18.906779999999998,17.40766,16.64561,16.20054,15.88282,GALAXY
19.51748,17.6486,16.80205,16.41365,16.087529999999997,GALAXY
18.77786,17.61962,16.83184,16.385939999999998,16.07188,GALAXY
19.30935,19.351010000000002,19.12874,19.0866,19.24846,QSO
19.036270000000002,18.73366,18.43638,18.42858,18.5163,QSO
18.369889999999998,18.19669,18.191860000000002,17.977079999999997,17.98215,QSO
19.14586,18.02238,17.54265,17.220470000000002,16.97264,GALAXY
18.848770000000002,17.62764,17.04583,16.64065,16.425539999999998,GALAXY
18.43959,16.708370000000002,15.79151,15.34934,15.020570000000001,GALAXY
18.89927,17.78435,17.16323,16.783720000000002,16.569979999999997,GALAXY
18.87598,16.93645,15.95796,15.50579,15.14308,GALAXY
18.7358,16.69877,15.731710000000001,15.260539999999999,14.89626,GALAXY
19.5036,18.19053,17.54889,17.13449,16.89721,GALAXY
19.01941,18.62517,18.49869,18.26853,18.28755,QSO
19.38966,17.23701,16.24196,15.75394,15.40254,GALAXY
17.50605,15.88076,15.18762,14.81355,14.70558,GALAXY
17.83137,16.6708,16.03738,15.59484,15.254760000000001,GALAXY
18.71255,17.57175,17.15553,16.93497,16.73985,GALAXY
19.37416,19.572010000000002,19.21225,19.29288,19.45202,QSO
18.90941,17.55438,17.008979999999998,16.67775,16.49589,GALAXY
18.128120000000003,16.407339999999998,15.54129,15.10932,14.778720000000002,GALAXY
19.44783,17.565620000000003,16.62637,16.18661,15.841479999999999,GALAXY
19.551070000000003,18.31319,17.71029,17.31206,17.139979999999998,GALAXY
18.66396,16.98262,16.12032,15.6789,15.38925,GALAXY
19.15879,17.274079999999998,16.284270000000003,15.8207,15.482870000000002,GALAXY
19.581039999999998,17.76418,16.71876,16.27251,15.88524,GALAXY
18.9814,18.812279999999998,18.5896,18.28077,18.1088,QSO
19.03324,18.91049,18.74626,18.46793,18.45305,QSO
17.09668,15.686060000000001,15.001270000000002,14.62183,14.349,GALAXY
19.168689999999998,17.6913,16.948829999999997,16.536260000000002,16.2504,GALAXY
19.46529,19.47413,19.11854,19.14496,19.24653,QSO
18.42566,17.42792,16.92403,16.62259,16.43065,GALAXY
17.786820000000002,15.86401,14.97115,14.54163,14.20849,GALAXY
18.56984,17.43711,16.94517,16.6015,16.44303,GALAXY
18.8105,17.44709,16.70167,16.24786,15.958670000000001,GALAXY
19.34296,18.99827,18.798579999999998,18.70133,18.54644,QSO
18.997320000000002,17.1823,16.40305,15.87969,15.62091,QSO
18.9695,17.18425,16.37719,15.991979999999998,15.70059,GALAXY
19.066860000000002,18.1902,17.86199,17.57582,17.426820000000003,GALAXY
18.71552,18.63636,18.73224,18.86811,19.021160000000002,QSO
19.16747,17.938579999999998,17.34066,16.945999999999998,16.6895,GALAXY
19.46487,18.158839999999998,17.60824,17.27913,17.03142,GALAXY
16.87837,14.88374,13.982679999999998,13.54137,13.226220000000001,GALAXY
16.84166,15.9756,15.53391,15.3681,15.155420000000001,GALAXY
19.11704,17.20811,16.20309,15.77145,15.43261,GALAXY
19.04723,17.51085,16.90465,16.59581,16.36076,GALAXY
19.43856,17.60282,16.75999,16.366,16.0823,GALAXY
19.485570000000003,17.800629999999998,16.85996,16.4123,16.045379999999998,GALAXY
19.13751,18.77555,18.6951,18.79952,18.71408,QSO
18.63511,17.11253,16.34124,15.86483,15.556460000000001,GALAXY
19.5294,18.18224,17.52059,17.14709,16.93873,GALAXY
16.823079999999997,15.42883,14.76096,14.391229999999998,14.12912,GALAXY
19.30799,19.21507,18.942829999999997,18.90094,18.97506,QSO
18.02499,16.7799,16.27263,15.991079999999998,15.85321,GALAXY
19.35847,19.075470000000003,18.96251,19.023039999999998,18.87581,QSO
18.6462,16.526410000000002,15.567839999999999,15.11365,14.77271,GALAXY
18.97213,18.53676,18.5828,18.34936,18.29215,QSO
19.45634,18.4164,17.78574,17.354770000000002,17.15612,GALAXY
19.19152,19.1774,19.1666,19.02756,18.80719,QSO
19.26005,18.07694,17.3278,16.85143,16.56775,GALAXY
18.9348,17.81008,17.4238,17.20451,17.08622,GALAXY
19.06249,17.75871,16.88117,16.43751,16.13486,GALAXY
17.94761,17.73157,17.502660000000002,17.55273,17.584570000000003,QSO
18.5971,18.43101,18.26464,18.35885,18.29727,QSO
18.473770000000002,16.495420000000003,15.536370000000002,15.076070000000001,14.68061,GALAXY
18.906589999999998,16.935579999999998,16.02228,15.58405,15.25579,GALAXY
18.87971,17.69108,17.32951,17.00181,16.93371,GALAXY
18.98292,18.11751,17.809720000000002,17.509520000000002,17.470489999999998,GALAXY
18.67934,17.80418,17.5076,17.29779,17.17486,GALAXY
17.659229999999997,16.541179999999997,16.03516,15.75725,15.56487,GALAXY
18.22739,16.833029999999997,16.173820000000003,15.78839,15.536320000000002,GALAXY
19.02958,18.80485,18.71045,18.49107,18.43086,QSO
19.29598,17.50388,16.561529999999998,16.11417,15.725270000000002,GALAXY
19.13747,17.63746,16.88641,16.4661,16.15656,GALAXY
19.32881,19.05644,18.883010000000002,18.967489999999998,18.83803,QSO
19.54553,18.30588,17.77277,17.458820000000003,17.272779999999997,GALAXY
18.91637,17.16212,16.337310000000002,15.932229999999999,15.617529999999999,GALAXY
19.21985,18.185979999999997,17.64142,17.22656,17.042820000000003,GALAXY
18.96448,17.09422,16.08517,15.625210000000001,15.251079999999998,GALAXY
19.38116,17.457520000000002,16.4837,16.069770000000002,15.71879,GALAXY
19.5827,18.43064,17.832720000000002,17.47431,17.2392,GALAXY
18.9745,17.47342,16.768420000000003,16.41122,16.34349,GALAXY
18.773120000000002,17.219,16.5614,16.24555,16.01884,GALAXY
19.15719,17.65341,16.83026,16.43712,16.08537,GALAXY
18.616670000000003,16.60708,15.697529999999999,15.274270000000001,14.947770000000002,GALAXY
18.85683,18.91266,18.60135,18.54376,18.60334,QSO
18.4444,17.05804,16.49079,16.14455,15.88615,GALAXY
18.88071,17.40136,16.564870000000003,16.118,15.78495,GALAXY
18.5456,17.09529,16.46874,16.11956,15.89484,GALAXY
19.545070000000003,18.329629999999998,17.69385,17.3252,17.03985,GALAXY
19.0397,17.92971,17.45112,17.10558,16.95983,GALAXY
19.3704,18.12448,17.50346,17.15909,16.925810000000002,GALAXY
19.55098,18.10776,17.26874,16.827920000000002,16.51227,GALAXY
18.73183,18.60258,18.73035,18.865779999999997,19.10002,QSO
19.15748,18.07275,17.496170000000003,17.0797,16.86745,GALAXY
17.28714,15.575479999999999,14.748070000000002,14.33446,14.038470000000002,GALAXY
18.96635,17.71542,17.09273,16.706870000000002,16.50822,GALAXY
19.09123,18.68454,18.534679999999998,18.10419,17.864829999999998,QSO
19.55555,17.64036,16.69641,16.23968,15.88483,GALAXY
16.31311,15.002720000000002,14.33298,13.97388,13.7124,GALAXY
19.515420000000002,18.24336,17.49621,17.09781,16.78284,GALAXY
17.771160000000002,17.815839999999998,18.2311,18.55949,18.82173,QSO
19.035339999999998,17.46975,16.59299,16.10146,15.74975,GALAXY
19.15632,17.77267,17.107960000000002,16.73705,16.48188,GALAXY
19.56484,18.30657,17.64862,17.218429999999998,17.02736,GALAXY
18.45862,17.28991,16.6592,16.261120000000002,16.03748,GALAXY
18.76426,16.77794,15.75071,15.25733,14.858820000000001,GALAXY
16.70332,14.608379999999999,13.67966,13.22075,12.9829,GALAXY
18.91014,18.3308,17.53722,17.01755,16.777520000000003,QSO
19.111629999999998,17.66049,16.90813,16.47642,16.22423,GALAXY
19.10492,19.04007,18.96169,19.09906,19.0207,QSO
19.1859,17.7213,17.190160000000002,16.92724,16.7144,GALAXY
19.33737,17.58448,16.67916,16.25836,15.925070000000002,GALAXY
19.07316,17.337979999999998,16.44005,15.89485,15.535070000000001,QSO
19.57828,19.18253,18.62306,18.50382,17.85678,QSO
19.43891,18.19629,17.505370000000003,17.08847,16.84311,GALAXY
19.529989999999998,17.640279999999997,16.79053,16.40086,16.08352,GALAXY
18.92524,17.34319,16.62952,16.208470000000002,15.94772,GALAXY
18.578110000000002,17.37497,16.76557,16.36303,16.13641,GALAXY
19.07776,18.98856,18.54137,18.39615,18.09999,QSO
18.35314,17.86316,17.709889999999998,17.83738,17.66104,QSO
19.4106,17.68721,16.91806,16.60041,16.2768,GALAXY
17.91468,16.65918,15.99586,15.64659,15.340320000000002,GALAXY
18.81917,18.3814,18.25552,18.241239999999998,18.0659,QSO
19.190479999999997,17.874029999999998,17.316229999999997,16.95769,16.721970000000002,GALAXY
19.318939999999998,17.79539,17.2198,16.96614,16.86262,GALAXY
19.26951,19.12295,18.89489,18.98764,18.84819,QSO
17.04394,15.6885,15.02375,14.628910000000001,14.35314,GALAXY
18.70234,16.974239999999998,16.123089999999998,15.727129999999999,15.398610000000001,GALAXY
19.46203,18.41793,18.026889999999998,17.76324,17.66656,GALAXY
18.93657,17.218870000000003,16.38653,15.950529999999999,15.60705,GALAXY
19.14404,19.01744,18.770329999999998,18.76309,18.81014,QSO
17.533170000000002,15.95491,15.16903,14.73921,14.35631,GALAXY
19.31989,17.188679999999998,16.145039999999998,15.6035,15.14986,GALAXY
19.2272,18.09029,17.56383,17.2136,17.02094,GALAXY
19.29505,18.0853,17.197960000000002,16.72679,16.40608,GALAXY
18.2098,16.2985,15.35251,14.853439999999999,14.460579999999998,GALAXY
17.818070000000002,16.06775,15.179620000000002,14.720820000000002,14.405470000000001,GALAXY
19.36107,17.69939,16.78077,16.33665,15.98141,GALAXY
19.56508,18.07842,17.59711,17.30647,17.1456,GALAXY
19.312089999999998,17.69302,16.8793,16.43771,16.153370000000002,GALAXY
19.41801,18.114829999999998,17.3276,16.881429999999998,16.587889999999998,GALAXY
18.96734,17.54753,16.71126,16.28631,15.99549,GALAXY
19.3843,18.087320000000002,17.38636,17.01073,16.91302,GALAXY
17.490270000000002,15.699470000000002,14.95105,14.56979,14.37393,GALAXY
19.25452,17.29031,16.25009,15.791960000000001,15.4274,GALAXY
19.58144,17.671960000000002,16.5901,16.13092,15.71654,GALAXY
19.54852,17.32412,16.55339,16.08447,15.723939999999999,GALAXY
19.36629,18.30422,17.71438,17.41191,17.33377,GALAXY
19.4949,18.45737,18.26331,18.33521,19.69206,GALAXY
18.69078,18.469179999999998,18.24452,18.23346,18.34765,QSO
18.95018,17.68242,17.12092,16.78814,16.54436,GALAXY
18.9364,17.9991,17.47994,17.10966,16.90286,GALAXY
18.525679999999998,18.50333,18.445079999999997,18.192520000000002,18.055220000000002,QSO
18.27794,16.79226,16.09008,15.71504,15.462879999999998,GALAXY
19.3705,17.40747,16.51115,16.0881,15.74841,GALAXY
19.2084,17.5795,16.73907,16.2682,15.913039999999999,GALAXY
18.64019,16.91262,16.08698,15.62994,15.297460000000001,GALAXY
19.19817,17.32499,16.46431,16.03611,15.724179999999999,GALAXY
16.6443,15.04318,14.194729999999998,13.73429,13.352910000000001,GALAXY
18.68451,17.36049,16.58759,16.17234,15.90225,GALAXY
19.126070000000002,17.66103,16.84581,16.3626,16.04596,GALAXY
18.17693,16.8386,16.33173,16.03601,15.98153,GALAXY
18.463379999999997,16.81567,15.96381,15.57005,15.43799,GALAXY
16.8852,14.95105,14.101920000000002,13.67477,13.35096,GALAXY
18.82854,17.540370000000003,17.0506,16.74355,16.58332,GALAXY
19.01386,17.091479999999997,16.199270000000002,15.7756,15.457320000000001,GALAXY
18.116020000000002,16.33993,15.460120000000002,14.975710000000001,14.62306,GALAXY
19.339000000000002,18.3373,17.88885,17.57878,17.39361,GALAXY
