Table name: /Users/melissajosefina/Desktop/pm_M28.csv
+++++++
 source_id              ra               dec               phot_g_mean_mag    phot_bp_mean_mag    phot_rp_mean_mag   
 4077191189760964480    276.141818204    24.839095517     18.727776          18.638521           17.492558          
 4077191254254644736    276.128493135    24.8262276658    17.231853          17.422825           16.078074          
 4077190945017509632    276.132157927    24.8488467755    14.461828          15.2574             13.503373          
 4077191155354292864    276.127482009    24.8461137041    18.328808          18.072319           16.690536          
 4077191151176096512    276.13032823     24.8327283418    16.756458          17.233765           15.67142           
 4077191155401285248    276.12897126     24.8398130653    18.821356          18.257982           17.128002          
 4077191254254680320    276.128317181    24.8240860614    18.08866           18.254196           16.931677          
 4077191151060158080    276.125729654    24.8384963239    11.9487295         13.183059           10.857779          
 4077191185536020608    276.140747384    24.8323104078    18.455086          17.818584           17.017742          
 4077191189761019648    276.142058008    24.8280947529    15.612852          16.244232           14.599412          
 4077190949242741760    276.145777858    24.8462554234    16.583315          16.572943           15.949989          
 4077191185422029440    276.135056956    24.8268409695    16.92546           17.414312           15.948751          
 4077191185420611200    276.139367384    24.8313136985    16.976542          17.524559           16.010317          
 4077190532697266816    276.115610478    24.8759621384    18.396185          18.248632           16.99644           
 4077190773215277952    276.122879797    24.854394034     17.002253          17.010536           15.598053          
 4077190502565925120    276.133522828    24.8705533762    14.682064          14.506756           13.257472          
 4077190433846662144    276.113797394    24.8764164805    14.011252          14.808219           13.100578          
 4077190571285616000    276.126352523    24.8647554715    14.957746          15.51573            13.94052           
 4077190773218298496    276.127505525    24.8507742866    16.255001          16.147871           15.527226          
 4077190743084367360    276.114635377    24.8639400798    16.086515          16.558956           15.074395          
 4077190773105156608    276.124404106    24.8498801259    16.671726          16.873665           15.531253          
 4077190532697087360    276.116913218    24.8738951714    16.342318          16.68193            15.144763          
 4077190463867518848    276.13103442     24.8755422078    12.491486          13.443062           11.4555235         
 4077190532586982272    276.120338256    24.8664012702    13.893507          14.66361            12.965112          
 4077190571238642304    276.132645019    24.8594546193    14.904448          15.139755           13.860838          
 4077190536925901056    276.11650152     24.8694637864    16.218216          16.80012            15.186883          
 4077190566946735360    276.132173031    24.8612536082    14.458678          15.146903           13.487598          
 4077190532697091840    276.127677911    24.8722909077    14.564865          14.92808            13.399859          
 4077190532697491200    276.124476861    24.8717920059    14.382539          15.033645           13.382104          
 4077190468206190592    276.132295082    24.8735989928    14.088354          14.309407           12.86026           
 4077191327153013120    276.161153829    24.808179204     18.227137          18.29108            17.111948          
 4077191322860565632    276.167671346    24.8045523138    16.228676          16.926128           15.3651495         
 4077191116734206080    276.171299621    24.8136730461    18.598272          18.785028           17.732964          
 4077191116766804352    276.178559703    24.8171641601    18.225143          18.57089            17.297659          
 4077196923530011136    276.192074453    24.8155786676    17.388124          17.86208            16.470873          
 4077196927839207680    276.200698542    24.8143779439    15.614998          15.830554           15.159271          
 4077191017962140032    276.175463263    24.835149233     15.33638           15.964837           14.357758          
 4077191082341382784    276.16040364     24.8342399723    17.11339           17.571709           16.076738          
 4077191013687585792    276.17372894     24.837125326     17.955992          17.750992           17.208876          
 4077191116767064832    276.168725326    24.8241047431    18.535597          18.380133           17.085276          
 4077191086634680448    276.162113469    24.8378867058    18.446943          17.960535           16.938768          
 4077191082456586880    276.157941351    24.8316514553    18.741707          19.249313           17.812601          
 4077191086634687104    276.163502592    24.8359811807    18.86475           17.901632           17.175497          
 4077191086634732032    276.164502142    24.8276061426    18.557487          18.745985           17.627409          
 4077196923562671232    276.197379698    24.8261718205    18.863695          18.918922           17.80383           
 4077189742423731968    276.153921655    24.8875466273    15.768703          15.991811           14.586231          
 4077190055842151552    276.167218219    24.8775098006    17.112883          17.403706           16.01115           
 4077190051549032064    276.180441523    24.882295918     15.294117          15.713688           14.537082          
 4077189746609333760    276.151562124    24.887070392     17.930948          17.390768           16.268461          
 4077189677932078208    276.157073634    24.8879101945    13.688543          14.535139           12.771712          
 4077190360788289792    276.119526047    24.8854629559    16.416225          16.656536           15.294499          
 4077190326426896000    276.108114588    24.8991391266    14.224185          14.955768           13.345211          
 4077190433799709824    276.108094802    24.878796009     16.826473          17.361214           15.903197          
 4077190395148011776    276.097476326    24.8843248752    15.025351          15.812899           14.146382          
 4077190429618036224    276.111395927    24.886892912     14.397322          15.0797205          13.444628          
 4077190330720226688    276.116134872    24.899685032     15.169403          15.392864           14.478256          
 4077190330767318656    276.115385541    24.9050986139    15.761222          15.867711           15.324461          
 4077190360786179584    276.110050615    24.891702001     15.07762           15.744973           14.19599           
 4077190463899111168    276.140940712    24.8809026344    17.184088          16.611597           15.512043          
 4077190326428365824    276.102598945    24.9038669654    16.811089          17.241718           15.892965          
 4077190429507756416    276.109398779    24.8787168094    16.136662          16.652294           15.147678          
 4077190326426441600    276.114958407    24.9003268785    12.794456          13.697315           11.865404          
 4077190468206303616    276.134451767    24.8798243446    12.893875          13.766956           11.932088          
 4077190330767351424    276.114749648    24.8977565492    15.917326          16.512873           15.082177          
 4077189742313037696    276.15115046     24.8728787366    13.396438          14.202464           12.43521           
 4077190124608767872    276.157839096    24.8671939322    14.23592           14.889046           13.3415985         
 4077189746609472768    276.153522501    24.8743594102    15.101259          15.578198           14.082589          
 4077189746651767552    276.151863973    24.8715818343    14.329717          14.893385           13.311989          
 4077190120270167424    276.157678879    24.8743223394    15.557839          15.763773           14.92651           
 4077190502565906944    276.140151716    24.8741255629    15.607389          15.317453           14.027493          
 4077190502518936704    276.14612675     24.8689931483    14.930858          14.844744           13.60487           
 4077190945017499136    276.144245389    24.8512237971    16.964388          17.31227            15.870884          
 4077190945017496192    276.138434973    24.8508865567    17.475618          17.17762            15.994009          
 4077190876295142016    276.155915067    24.8562917783    17.821035          17.564745           16.457119          
 4077190498227277440    276.145964089    24.8739191477    14.015964          14.359994           12.85306           
 4077190876295134592    276.150932108    24.8541894854    14.094268          14.7970915          13.185729          
 4077190880476142592    276.151500263    24.8583675252    15.05883           15.633311           14.101281          
 4077190880476222720    276.143065065    24.8589904609    16.86761           16.287434           14.940462          
 4077190944903869440    276.141620727    24.8495754511    13.827719          14.622005           12.892017          
 4077190880523165184    276.153637303    24.8616174343    18.145596          17.375568           16.315125          
 4077190498227280000    276.149064217    24.8683321544    13.734848          14.489108           12.775712          
 4077190880523177856    276.156680512    24.855482985     17.937996          17.702974           16.512932          
 4077190876295478400    276.151961348    24.8576579974    17.15875           16.961449           15.640168          
 4077190944903876608    276.146471079    24.8550725065    11.7637615         13.044992           10.656793          
 4077190876184401152    276.148247375    24.8645267629    12.138101          13.230508           11.089573          
 4077190498227268608    276.14000587     24.8686939046    11.613086          12.695897           10.423487          
 4077190945017708288    276.139917208    24.8539765971    17.225271          17.04873            15.734883          
 4077190914882917248    276.157935989    24.8540570594    14.655595          15.402875           13.756473          
 4077190949242738304    276.139960772    24.852083876     18.254868          17.5242             16.51665           
 4077190498227272960    276.14304535     24.8670161272    13.691075          14.273063           12.653706          
 4077190502518880640    276.148008703    24.874693322     16.097351          16.093609           14.788406          
 4077190502565908608    276.141293774    24.8710263298    15.133323          14.235963           13.432873          
 4077190124561691648    276.163501501    24.8713358374    17.814455          17.771616           16.600641          
 4077190124561747200    276.163159535    24.8623593959    18.283278          17.510168           16.52612           
 4077190154691816192    276.168217695    24.8565012154    18.327868          17.671621           16.593422          
 4077190154691702912    276.178772044    24.8605260758    18.323595          18.34976            17.134186          
 4077190124561677696    276.162576409    24.8731320698    16.64909           16.651335           15.397912          
 4077190124561702656    276.165840706    24.8662490494    15.47962           15.900628           14.48041           
 4077190124608761472    276.165878824    24.8639081522    18.132092          18.124847           16.821764          
 4077190051612481536    276.172171813    24.8742355542    18.34071           18.268684           17.380669          
 4077190158968469888    276.171998844    24.86224814      16.051825          16.113125           15.5127            
 4077190158968438144    276.180554831    24.8615066329    18.041115          18.23276            16.88811           
 4077190154629917312    276.177753926    24.8556706142    14.970387          16.04578            13.880005          
 4077190154628375296    276.173599716    24.851005785     15.347595          16.058933           14.420487          
 4077190154691681536    276.175281954    24.8650163901    16.7454            16.464563           15.335787          
 4077190120380904064    276.159685767    24.866667097     17.110004          16.818449           16.081816          
 4077190120269714560    276.1676463      24.8660119278    15.45544           15.849186           14.402501          
 4077190158921473408    276.170916009    24.8569078216    18.348759          18.083136           16.933563          
 4077190124561644160    276.167299293    24.8743127259    18.611786          17.390308           16.746405          
 4077191017914992000    276.17699341     24.8436764511    18.60517           17.711061           16.737965          
 4077190914835883776    276.16436918     24.8483473272    16.364021          16.726276           15.265464          
 4077190914835893504    276.163777499    24.8476509553    18.535831          18.302715           17.218082          
 4077190876184414848    276.160364448    24.8589082192    15.591924          16.046402           14.573763          
 4077190914835812992    276.162317151    24.8535027962    18.58606           17.951578           16.938831          
 4077190914835939200    276.161244592    24.8447352255    17.525522          17.577988           16.22179           
 4077191013643343616    276.168927901    24.8435363829    17.76226           17.140402           16.296675          
 4077190910655197312    276.160870261    24.8553893312    18.403217          17.732319           16.581419          
 4077191017962127744    276.169951534    24.8434886097    18.686937          18.8835             17.191013          
 4077190910608405504    276.171329182    24.8492054322    15.639936          15.842614           14.988532          
 4077186310630346368    276.175360386    24.9357180746    18.208422          18.720938           17.117464          
 4077186306359203072    276.17676817     24.9351745886    18.75973           18.811176           17.592403          
 4077186306337333504    276.176392137    24.9405046213    16.78416           17.399233           15.869731          
 4077186237676878080    276.177368322    24.9510278329    18.073988          18.057182           17.55394           
 4077186237676878336    276.177558221    24.9536987807    18.510542          18.668146           17.593395          
 4077186413756696576    276.185726756    24.9245884508    18.295458          18.430159           17.117002          
 4077189334334563200    276.148405303    24.9283248718    17.750967          17.729065           17.274164          
 4077189299927724160    276.143034179    24.9342185578    17.976517          18.483866           17.027319          
 4077189334287430656    276.16258625     24.9222256213    18.931255          19.287167           17.679852          
 4077247604189064704    276.200442472    24.6317355815    18.203512          18.712225           17.217915          
 4077196957925427584    276.210435932    24.8040888546    19.354053          19.823742           19.035774          
 4077197065278165632    276.212548747    24.797861943     18.526684          18.799131           17.636703          
 4077196579968704512    276.290576235    24.7875474299    19.700005          20.142815           18.894163          
 4077196133256024576    276.224670997    24.8311557693    18.509453          18.394129           17.132683          
 4077196171924945664    276.20837975     24.8306477795    17.062473          17.640343           16.176245          
 4077196236368229120    276.236221752    24.8158878521    17.0295            17.647852           16.18564           
 4077196270728359936    276.252354212    24.8162880781    19.663595          19.410778           18.545677          
 4077196064535000576    276.255002968    24.8173682205    18.570736          18.81796            17.57093           
 4077195823985155328    276.247280879    24.8605918368    15.806982          16.018436           15.335575          
 4077195862637695488    276.248199614    24.8487741923    18.94301           18.38343            17.307861          
 4077190021529379456    276.217418859    24.8519412882    15.002845          15.76565            14.093158          
 4077189982862807936    276.214741994    24.87000686      17.741377          17.67955            17.262028          
 4077196103205458432    276.210987901    24.8394862286    18.343819          18.56338            17.455992          
 4077196103156104832    276.208760163    24.8388865609    15.49763           15.804117           14.925579          
 4077193594945667200    276.33018723     24.7991348322    18.487968          18.524815           17.103079          
 4077191769598114560    276.293569458    24.9126608375    18.51449           18.893229           17.246069          
 4077193178352237696    276.325688993    24.8343125856    19.373472          19.596893           17.898634          
 4077186993533998848    276.232153629    24.8785953124    16.889036          17.679867           15.954967          
 4077186963512497408    276.230481752    24.8882150112    18.74864           19.119682           17.747778          
 4077189914174186496    276.220805053    24.8765504302    18.672165          18.737453           17.483948          
 4077192800392293632    276.257683943    24.876636507     15.794036          16.019415           15.337632          
 4077186924877041920    276.257663148    24.8872311352    18.158579          18.62254            17.156546          
 4077186581274672128    276.240539698    24.9299947127    19.261454          19.899992           18.076889          
 4077185584782806912    276.294333579    24.9475413934    16.2991            17.19657            15.332075          
 4077185550483106816    276.320264345    24.9508611327    18.859678          18.791258           17.242456          
 4077186379349693440    276.213650372    24.9335438322    18.316248          18.52335            17.442827          
 4077186860433261440    276.224730774    24.9013280001    16.700191          17.273687           15.81166           
 4077173357050211328    276.316893714    25.0092472951    15.676142          16.21099            14.897417          
 4077186100238264576    276.227485702    24.9563439165    18.647665          18.928032           17.391586          
 4077185309961815424    276.227739342    24.9710150624    17.790335          17.932468           16.736057          
 4077186134597677312    276.208207125    24.952430117     18.778042          19.063553           17.682827          
 4077184901880608384    276.231150077    25.0208713273    16.25765           16.934967           15.37078           
 4077185172522518528    276.205987361    25.0011341465    17.865065          18.254416           16.983017          
 4077185722281468544    276.254582775    24.9502118819    18.18557           18.883045           17.121162          
 4077185417323893504    276.287717106    24.9722915022    17.582315          17.776728           16.293694          
 4077179610524803456    276.347726953    24.9682021452    16.796085          17.27586            15.531155          
 4077179331368285440    276.366347144    24.9884928151    18.628633          18.689903           17.35565           
 4077173283995811456    276.330820166    25.0265139617    16.35144           16.857328           15.532296          
 4077235754356802176    275.947529785    24.9075860869    18.29363           18.493877           17.337181          
 4053216540536267776    275.938136983    24.9268555068    16.02437           16.746262           15.159933          
 4053216471837940096    275.941081867    24.9295839737    19.60293           19.104498           17.329847          
 4053216544864255872    275.935436843    24.9157337239    15.965001          16.64448            14.975265          
 4053216403097230080    275.919954734    24.9444830541    15.401058          16.451801           14.390045          
 4053169265895038464    275.977446848    24.9582875419    19.44567           19.05534            18.075819          
 4053169055594957824    275.963522242    24.9883989522    18.994673          18.871984           17.575275          
 4053216059717289984    275.946319173    24.975958328     19.255407          19.068312           17.616041          
 4053216059717170816    275.939522902    24.971817163     17.36014           17.995888           16.282988          
 4077187302891508224    276.035062978    25.0013147658    18.68567           18.72291            17.513327          
 4053168097663314432    276.038043036    25.0155464534    17.878542          18.389845           16.989052          
 4053167341748962688    276.002020885    25.0697007647    19.438217          19.163322           18.058565          
 4077188127403351040    276.029754239    24.9854467975    15.284307          16.075256           14.358862          
 4077188196155745792    276.017868883    24.9761377218    18.332933          18.336397           17.100157          
 4053164623119691776    276.04312774     25.0822428032    18.136387          18.623297           17.327082          
 4077183802415537280    276.096833502    25.0561404508    17.480127          17.730276           16.278078          
 4053163420528075776    276.145967714    25.1184032244    17.934975          18.278679           16.944378          
 4077235853080224768    275.982589182    24.8967889445    16.484455          17.075546           15.650382          
 4077236437306845312    276.009485298    24.8591921831    18.507519          18.701801           17.566229          
 4077189123947422592    276.082632866    24.8878004633    16.411554          16.927513           15.297977          
 4077190670135763072    276.085593572    24.8702849055    18.936747          18.040018           17.51246           
 4077190601416560896    276.088641309    24.8802487172    16.861996          17.394209           15.925604          
 4077190670135648640    276.07787704     24.8628471752    16.444925          17.061794           15.610516          
 4077190605645410944    276.088188912    24.8890477983    18.843796          18.462162           17.418055          
 4077190704495488128    276.079712567    24.8574756744    18.826824          18.576105           17.631968          
 4077190605598500864    276.081756288    24.8827023356    15.741257          15.919189           15.319845          
 4077190605645500032    276.082409527    24.8767391025    17.008749          17.39165            16.013699          
 4077190670024351232    276.073947846    24.8741512113    16.899115          17.469309           16.031311          
 4077190670135655680    276.081739732    24.8702009001    17.748123          17.922064           16.577469          
 4077190605645469952    276.087606838    24.8780196444    18.267511          18.349375           17.052277          
 4077190605645469056    276.08569273     24.8800526895    18.32285           18.334204           17.214056          
 4077190670135738752    276.073275151    24.8761339605    18.963936          18.457218           17.371376          
 4077189158307172992    276.052716959    24.8846573326    18.297752          18.603437           17.367476          
 4077189196895015040    276.065871314    24.8868246779    15.815025          16.495966           14.940627          
 4077189162535299968    276.05701802     24.8851007688    18.594349          18.385406           17.060768          
 4077236097909335680    276.038767316    24.8835354098    18.04768           18.499619           17.186363          
 4077188505483574528    275.996184167    24.9473795799    18.57734           18.74708            17.70338           
 4077188608563064448    276.010777513    24.9360230047    18.891752          19.104624           18.058252          
 4077188647139215232    276.026141838    24.9182204705    16.439877          17.069494           15.579373          
 4077188642832677760    276.026681896    24.9195328889    18.277182          18.81061            17.432734          
 4077189055116551552    276.051328255    24.9017691744    15.79962           16.548965           14.8617735         
 4077188956376814080    276.03886051     24.9233420311    17.114897          17.443928           15.980259          
 4077191597799702400    276.371177652    24.9122453069    18.8354            19.289995           17.909075          
 4077192113133331840    276.401401889    24.8812423098    16.428988          17.201546           15.408754          
 4077189918402915328    276.226468495    24.8786816012    18.62896           18.50388            16.970606          
 4077192903471553664    276.262223268    24.868884873     18.979467          19.20663            18.058863          
 4077191735177683328    276.313205066    24.9163310382    17.352932          17.908787           16.21565           
 4077191739468650368    276.312164452    24.9092687205    18.942032          18.839472           17.512222          
 4077189398775284352    276.191621186    24.9122570448    17.970932          18.376293           17.057861          
 4077189781011120000    276.192731412    24.8983499878    15.738988          16.398197           14.8774605         
 4077189776732596992    276.202588187    24.898819909     16.540083          17.126379           15.611039          
 4077189398775276800    276.178199597    24.9120130319    18.581692          17.921349           17.137197          
 4077190051570690688    276.179513866    24.885956422     17.554373          17.446907           16.842218          
 4077189845454062720    276.18543443     24.8830154733    18.33276           18.21093            17.036348          
 4077189677932884096    276.169199595    24.8867709098    16.027666          16.609499           15.140957          
 4077189639358272896    276.151400757    24.8964110989    18.613605          18.153345           17.053185          
 4077189643572322560    276.150695652    24.8975603051    18.026157          18.034647           16.841074          
 4077189742313034240    276.147587235    24.8764307893    12.247701          13.222194           11.241939          
 4077189746604593536    276.152281789    24.8764472089    16.189825          16.361769           15.037124          
 4077189746651564800    276.156925247    24.885566949     13.972664          14.725755           13.053953          
 4077189742313033984    276.147214736    24.886623446     16.196743          16.65153            15.150438          
 4077189643572298240    276.1515342      24.902175592     16.6682            17.045729           15.591098          
 4077189471726478720    276.165513632    24.9019750497    16.544624          16.634682           16.118422          
 4077190051550233856    276.167472807    24.883538293     14.369554          15.120837           13.466781          
 4077189742313047936    276.159851617    24.879447305     14.610067          15.332424           13.708665          
 4077189742423781376    276.159024874    24.8813861878    18.066437          17.462973           16.34985           
 4077189746651571328    276.158028181    24.8839106271    16.931997          17.293522           15.956897          
 4077189677884954112    276.163637615    24.8943425244    15.815004          16.384764           14.887209          
 4077189677884974720    276.162858683    24.8907692032    15.7405405         16.398523           14.855411          
 4077190567056819200    276.12991111     24.8629203527    13.832846          14.404251           12.9970875         
 4077190502565937408    276.140771835    24.8763877408    15.001244          14.825384           14.112228          
 4077190880476077568    276.155372256    24.8587762196    15.7031            15.715769           15.052534          
 4077190880476006016    276.15802265     24.8645881726    15.534856          15.643232           14.748831          
 4077190502565921152    276.139441808    24.8701214331    14.76089           14.336753           13.153576          
 4077190502565907712    276.142799048    24.8756663838    15.897443          15.562693           14.708413          
 4077190502566067456    276.142303863    24.865554907     16.444906          15.4043665          14.541921          
 4077190502566058752    276.142275029    24.8681265463    13.4899235         14.0979             12.4625845         
 4077190880476061312    276.152227896    24.8639122983    15.308184          15.660978           14.446134          
 4077190567057622912    276.13459206     24.8605892602    14.802697          15.081178           13.608443          
 4077190468206239616    276.139659548    24.8805608256    15.334459          15.755291           14.234555          
 4077186821766718976    276.208092144    24.9149964651    18.054573          18.651781           17.189028          
 4077189364387311616    276.173641388    24.9306926736    18.483225          18.648039           17.371365          
 4077189231255276160    276.151190132    24.9467267996    18.32353           18.66616            17.4271            
 4077189261399137664    276.160938309    24.9339097054    18.505972          18.875505           17.57809           
 4077189299974813056    276.148378027    24.931361973     16.561712          17.314554           15.577174          
 4077189334334577280    276.148980314    24.9234323501    15.149533          15.856089           14.274918          
 4077190743084386944    276.112300323    24.8626719407    18.310686          18.079409           16.936695          
 4077190532697082368    276.123445118    24.8688039606    15.760524          16.053253           14.530891          
 4077190429617922304    276.105591962    24.8813541659    18.370335          18.003614           16.942955          
 4077190743037392384    276.116261457    24.8623490624    16.074493          16.435154           14.949749          
 4077190571285393664    276.129191171    24.8680742876    15.618027          14.938283           14.018456          
 4077190429507753856    276.105420807    24.8743762885    16.721853          16.66784            15.32674           
 4077190566946725888    276.124124844    24.8579636069    16.6753            16.711523           15.386976          
 4077190743084372608    276.107848086    24.8693927957    17.91352           18.066021           16.655636          
 4077190429617924992    276.107902184    24.8737787824    18.235569          17.59817            16.463015          
 4077190738745005696    276.110422325    24.8631978565    14.016229          14.819127           13.085058          
 4077190433846668800    276.103982928    24.8843547242    17.815292          17.983437           16.715681          
 4077190532697266048    276.115270765    24.8708695793    15.471192          15.81502            14.658781          
 4077190566946720256    276.11991878     24.8602095759    16.465242          17.01049            15.463887          
 4077190429507765632    276.118311548    24.8816235471    15.189262          15.739755           14.122333          
 4077190571285648896    276.127082364    24.8570615816    17.648058          17.222252           15.819689          
 4077190532586986240    276.122734616    24.8775445115    16.850498          16.475882           15.177435          
 4077190532697090432    276.126212909    24.8682914537    15.928156          15.734664           14.97243           
 4077190571286000640    276.135215688    24.8556654693    14.308111          14.997797           13.379667          
 4077190468159312512    276.128682016    24.8777921798    15.109532          15.054279           13.846301          
 4077190738856036096    276.113367645    24.8607762464    16.648335          17.153677           15.660246          
 4077190429507754112    276.105450056    24.8775271864    16.633226          16.683687           15.248756          
 4077188917677591168    276.083082405    24.903903475     14.211535          15.014739           13.324546          
 4077188853297466368    276.101466008    24.912355363     16.878939          17.19726            15.831431          
 4077188922017011584    276.086537466    24.9028500287    18.8474            18.914114           17.890903          
 4077188917677608192    276.091505754    24.897535585     16.69841           17.31733            15.825248          
 4077190399439909248    276.103880851    24.8926788736    17.753582          17.990833           16.047583          
 4077190399486881664    276.099583432    24.8984147676    15.521365          15.861323           14.455512          
 4077191425998513408    276.323992216    24.9443802194    19.781673          18.85536            17.614914          
 4077189708077670784    276.137867564    24.8983724534    17.775772          18.052332           16.758503          
 4077189708077671168    276.138160352    24.8955157137    18.171997          17.812881           16.724594          
 4077189708077670912    276.137734363    24.894950509     18.359787          18.165003           17.164207          
 4077189708077674624    276.141821176    24.9009635064    17.378168          17.054705           16.28951           
 4077189604998441600    276.13442347     24.9065542401    17.486301          17.871937           16.465397          
 4077189604874062080    276.133057701    24.8977217395    15.238434          15.750884           14.274686          
 4077189570512587392    276.118615383    24.9107065121    15.3199005         15.95048            14.440076          
 4077189536279039744    276.142700418    24.9144605426    18.793783          18.855484           17.337704          
 4077189604998449792    276.131823268    24.9082834838    18.406826          17.995924           16.92232           
 4077189574852947328    276.115870529    24.9089064791    15.261852          15.868361           14.390275          
 4077189604998454144    276.136399694    24.8977331051    18.068422          17.712105           16.606688          
 4077189506133366528    276.13174566     24.9157445051    18.51455           18.582521           17.683584          
 4077189609212644736    276.128645669    24.9050384468    15.593576          15.700198           14.997138          
 4077189604997995648    276.122799474    24.904268311     15.256169          15.905452           14.3915615         
 4077189540493098496    276.134399104    24.9133516036    17.97707           18.029812           16.752928          
 4077189707973220608    276.13953106     24.8888334011    17.924332          17.501917           16.362925          
 4077189604873632000    276.12423649     24.905351265     15.402517          15.636629           14.8398075         
 4077189712291851904    276.138512123    24.8978765069    18.177382          17.992949           16.809338          
 4077189604873863936    276.126962111    24.907501395     16.637566          17.186308           15.767367          
 4077189540493074688    276.139449159    24.9156925866    18.34589           18.551424           17.228582          
 4077189604998438272    276.131728768    24.9011822163    16.152996          16.204298           15.63022           
 4077190463977606912    276.130170301    24.8844754507    15.424354          15.941717           14.452632          
 4077190360898779776    276.120446648    24.8842136681    15.447535          15.9157715          14.45166           
 4077190360788296576    276.124669657    24.89280515      11.901951          12.978854           10.87948           
 4077188058807935232    276.096712173    24.9309845205    18.473614          18.065449           16.822662          
 4077188058684012160    276.098829057    24.9343972949    15.089258          15.730594           14.205054          
 4077188063023418752    276.100609369    24.935153586     18.442562          18.516638           17.409624          
 4077188097383162112    276.108498889    24.9254236244    18.660206          18.483261           17.355238          
 4077188058717144320    276.097064915    24.9394071419    18.222517          18.419853           17.22716           
 4077188883443219456    276.073502327    24.9191315687    18.912666          19.251846           18.018711          
 4077189123961336192    276.07996673     24.8971730432    18.65711           18.89698            17.697357          
 4077189093815765760    276.060192785    24.9043230754    17.769325          18.297287           16.902735          
 4077188784532292992    276.063141532    24.9167247631    18.833612          18.616753           17.174667          
 4077188922017020416    276.085162819    24.9013097       15.612547          16.253403           14.716151          
 4077188814631405184    276.080118027    24.9188190193    18.454727          18.35897            17.377869          
 4077189123961312512    276.070506101    24.8959262573    17.704649          18.266125           16.768713          
 4077189123836049024    276.071765972    24.8946300558    16.384224          17.041927           15.531584          
 4077188849083434496    276.088153212    24.910403375     18.168463          18.066624           16.95857           
 4077188715858508672    276.073886067    24.9394291953    18.56742           18.247032           17.559046          
 4077188711644472576    276.073937865    24.9269417998    18.11141           18.497456           17.288082          
 4077187818187581440    276.12556771     24.9387432815    17.677248          18.174667           16.83885           
 4077187818289764992    276.128437844    24.946231898     18.113424          18.096191           16.78992           
 4077187715108370304    276.128582231    24.955530962     18.08368           18.525599           17.187273          
 4077188028664559232    276.129369381    24.9321096376    16.542976          16.587837           16.067898          
 4077189501916945792    276.129610408    24.9281577198    17.96167           18.181326           16.832987          
 4077189295634292352    276.138960412    24.9300961968    12.462588          13.501356           11.451388          
 4077188024324270592    276.121190077    24.9353540624    17.26516           17.753942           16.377155          
 4077188024324282880    276.121075842    24.9381041596    15.441223          16.134682           14.593625          
 4077188024345995520    276.117117175    24.9349944952    18.726162          18.664593           17.284803          
 4077189536279085696    276.14198582     24.9202105986    18.57611           18.628025           17.263699          
 4077189536279026304    276.137188259    24.9171785996    18.646952          18.522097           17.196112          
 4077189295759068288    276.136824984    24.9294143206    18.729765          18.628208           17.32404           
 4077189329995722752    276.147529249    24.9231588381    16.14829           16.745422           15.300736          
 4077187852647891968    276.088733529    24.9682546641    18.644913          18.857605           17.684866          
 4077187680850800512    276.107491706    24.9614293015    18.231386          18.221684           16.966063          
 4077187680850801024    276.108111333    24.9589667827    18.4727            18.464087           17.530132          
 4077187680850858368    276.115578277    24.9648418461    15.0697            15.743775           14.220182          
 4077187891224674560    276.102470702    24.9519892557    18.537758          18.295418           17.104425          
 4077187788145424896    276.11394906     24.9537889221    16.304808          16.91461            15.452212          
 4077187234172315776    276.076012815    24.9936454583    19.10078           18.699541           17.688028          
 4077187474690480000    276.074154085    24.9748895391    19.016823          19.632961           18.123343          
 4077187268531997440    276.084237526    24.987755157     18.487495          18.945875           17.708616          
 4077187165330628352    276.084130021    25.0085875626    17.004707          17.753622           16.073269          
 4077188264875486080    276.042340379    24.9657881335    17.84176           18.220407           16.977594          
 4077187405970690048    276.040956021    24.991152158     18.666445          18.835299           17.70621           
 4077184627049388672    276.120925631    24.9870592858    19.028942          19.100805           17.976402          
 4077187612129787520    276.116761219    24.9702159514    18.871937          18.922081           17.936842          
 4077187616346692352    276.1148445      24.9678283887    15.7272625         16.4273             14.879135          
 4077187719377459456    276.132772423    24.9669423521    18.332796          18.595707           17.259977          
 4077184249092254976    276.105850648    25.0049873675    16.847311          17.227146           15.760721          
 4077183626279273216    276.213475288    25.0112397608    17.919643          18.453894           16.927277          
 4077183390098488576    276.206204712    25.0297447762    18.92669           18.88855            17.72742           
 4077184523970932608    276.182586345    24.9813409715    18.760769          18.922344           17.55882           
 4077185142446073088    276.226135479    24.997022016     16.468971          17.278717           15.5423565         
 4077184863250322304    276.244627741    25.0179282078    18.998154          18.633532           17.541653          
 4077184553990505856    276.12959397     25.0126188779    16.180239          16.737263           15.421282          
 4077184382314706944    276.151425793    24.9954751562    18.95208           19.289963           18.433758          
 4077184485271067136    276.159502062    24.992365738     15.292854          15.9740305          14.356715          
 4077184485393956224    276.156840319    24.9960314601    18.895817          18.874493           17.841959          
 4077184725789284224    276.16812867     24.9745610338    15.192104          15.929969           14.337435          
 4077183695053761664    276.19790018     24.9986093927    15.95286           16.339962           14.90663           
 4077184145964600576    276.10370841     25.0231047656    18.944542          18.586391           17.55081           
 4077183969996519808    276.129685934    25.0250601077    17.245445          17.503492           16.121706          
 4077183488840313856    276.177100293    25.0361370939    15.716672          16.54046            14.709197          
 4077183488876408064    276.189276313    25.0291995136    18.891489          19.158657           18.268944          
 4077182840342663424    276.157471678    25.0783836178    18.650068          18.925497           17.618101          
